,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-0.828,0.832
2,Algeria,,
3,Andorra,-0.492,0.998
4,Angola,,
5,Anguilla,,
6,Antarctica,,
7,Antigua and Barb,,
8,Argentina,,
9,Armenia,,
10,Aruba,,
11,Australia,,
12,Austria,-1.331,0.952
13,Azerbaijan,,
14,Bahamas,,
15,Bahrain,,
16,Bangladesh,,
17,Barbados,,
18,Belarus,-0.873,0.97
19,Belgium,-1.47,1.03
20,Belize,,
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,-0.958,0.888
25,Botswana,,
26,Brazil,,
27,British Virgin Is,,
28,Bulgaria,-0.837,0.92
29,Burkina Faso,,
30,Burma,,
31,Burundi,,
32,Cambodia,,
33,Cameroon,,
34,Canada,,
35,Cayman Is,,
36,Central African Rep,,
37,Chad,,
38,Chile,,
39,China,,
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-1.043,0.905
45,Cuba,,
46,Curaçao,,
47,Cyprus,,
48,Czechia,-1.494,1.32
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,,
51,Denmark,-1.722,0.926
52,Djibouti,,
53,Dominica,,
54,Dominican Rep,,
55,Ecuador,,
56,Egypt,,
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-1.123,0.827
61,Ethiopia,,
62,Faeroe Is,-1.471,1.062
63,Falkland Is,,
64,Fiji,,
65,Finland,-1.207,1.11
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-0.865,0.985
69,French Guiana,,
70,Gabon,,
71,Gambia,,
72,Gaza Strip,,
73,Georgia,,
74,Germany,-1.564,1.035
75,Ghana,,
76,Greece,,
77,Greenland,,
78,Guadeloupe,,
79,Guam,,
80,Guatemala,,
81,Guernsey,-0.868,1.08
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,,
85,Haiti,,
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,,
89,Hungary,-1.24,0.893
90,Iceland,,
91,India,,
92,Indonesia,,
93,Iran,,
94,Iraq,,
95,Ireland,-1.212,0.794
96,Isle of Man,-1.19,1.19
97,Israel,,
98,Italy,-0.712,0.933
99,Jamaica,,
100,Japan,,
101,Jersey,-0.868,1.08
102,Jordan,,
103,Kazakhstan,,
104,Kenya,,
105,Kuwait,,
106,Kyrgyzstan,,
107,Laos,,
108,Latvia,-1.096,0.833
109,Lebanon,,
110,Lesotho,,
111,Liberia,,
112,Libya,,
113,Liechtenstein,-1.123,1.239
114,Lithuania,-1.094,0.828
115,Luxembourg,-1.432,1.075
116,Macao,,
117,Macedonia,-0.851,0.872
118,Madagascar,,
119,Malawi,,
120,Malaysia,,
121,Mali,,
122,Malta,-0.523,0.828
123,Martinique,,
124,Mauritania,,
125,Mauritius,,
126,Mayotte,,
127,Mexico,,
128,Moldova,-0.888,1.064
129,Mongolia,,
130,Montenegro,-0.861,0.852
131,Montserrat,,
132,Morocco,,
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,-1.652,1.052
137,New Caledonia,,
138,New Zealand,,
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,,
144,Norway,-1.53,1.092
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,,
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,,
152,Peru,,
153,Philippines,,
154,Poland,-1.237,0.881
155,Portugal,-0.468,0.844
156,Puerto Rico,,
157,Qatar,,
158,Reunion,,
159,Romania,-0.956,0.947
160,Russia,,
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,,
164,Samoa,,
165,San Marino,-0.845,0.922
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,-0.894,1.28
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,,
172,Slovakia,-1.34,0.864
173,Slovenia,-1.088,0.928
174,Solomon Is,,
175,Somalia,,
176,South Africa,,
177,South Korea,,
178,Spain,-0.457,0.886
179,Sri Lanka,,
180,St. Pierre and Miquelon,-1.33,1.126
181,St. Vin. and Gren,,
182,Sudan,,
183,Suriname,,
184,Svalbard and Jan Mayen,-0.692,2.11
185,Swaziland,,
186,Sweden,-1.632,1.047
187,Switzerland,-1.004,1.236
188,Syria,,
189,São Tomé and Principe,,
190,Taiwan,,
191,Tajikistan,,
192,Tanzania,,
193,Thailand,,
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,,
198,Tunisia,,
199,Turkey,,
200,Turkmenistan,,
201,Turks and Caicos Is,,
202,U.S. Virgin Is,,
203,Uganda,,
204,Ukraine,-0.841,1.085
205,United Arab Emirates,,
206,United Kingdom,-1.408,0.824
207,United States,,
208,Uruguay,,
209,Uzbekistan,,
210,Venezuela,,
211,Vietnam,,
212,W. Sahara,,
213,Yemen,,
214,Zambia,,
215,Zimbabwe,,
216,Åland,-1.579,1.215
